分類コード,区分名称,診療行為コード,診療行為,点数,総計,4月,5月,6月,7月,8月,9月,10月,11月,12月,1月,2月,3月
D240,神経・筋負荷テスト,160077110,乏血運動負荷テスト（乳酸測定等を含む）,200,0,0,0,0,0,0,0,0,0,0,0,0,0
D240,神経・筋負荷テスト,160119510,瞳孔薬物負荷テスト,130,132,10,18,15,14,11,0,0,0,11,0,12,10
D241,神経・筋検査判断料,160147710,神経・筋検査判断料,180,873184,74541,73600,79414,83707,71524,72919,76183,71427,70004,68288,65694,65883
D242,尿水力学的検査,160077510,膀胱内圧測定,260,13709,1185,1135,1091,1294,1177,1067,1269,1114,1113,1117,1042,1105
D242,尿水力学的検査,160077610,尿道圧測定図,260,4197,330,345,334,366,340,335,397,356,377,337,346,334
D242,尿水力学的検査,160077710,尿流測定,205,946708,82680,77426,78041,83610,74311,75679,83120,81066,82925,76654,74155,77041
D242,尿水力学的検査,160077810,括約筋筋電図,310,8517,666,683,652,776,749,659,784,715,749,706,678,700
D244,自覚的聴力検査,160078010,標準純音聴力検査,350,5474472,462580,476464,507360,535140,458288,469146,474980,445936,426029,425139,387580,405830
D244,自覚的聴力検査,160078210,後迷路機能検査（種目数にかかわらず一連につき）,400,2925,261,231,271,298,223,278,275,239,223,197,213,216
D244,自覚的聴力検査,160078310,内耳機能検査（種目数にかかわらず一連につき）,400,60376,5186,5171,5482,5931,4789,5011,5320,4907,4726,4693,4379,4781
D244,自覚的聴力検査,160078410,中耳機能検査（種目数にかかわらず一連につき）,150,10628,865,835,951,1060,925,970,942,877,890,820,730,763
D244,自覚的聴力検査,160078650,ことばのききとり検査,350,33827,2861,2570,2895,3292,3008,2923,2939,2771,3003,2558,2461,2546
D244,自覚的聴力検査,160078750,自記オージオメーターによる聴力検査,350,5649,481,527,564,600,514,443,454,433,411,419,380,423
D244,自覚的聴力検査,160147810,標準語音聴力検査,350,145602,12540,11841,13072,14542,12133,13132,13071,11998,11374,11348,10274,10277
D244,自覚的聴力検査,160153350,耳鳴検査（種目数にかかわらず一連につき）,400,109320,10156,9847,10587,10610,7665,8146,8930,9003,8550,8549,8119,9158
D244,自覚的聴力検査,160175910,簡易聴力検査（気導純音聴力検査）,110,2436566,208804,206515,225849,239191,198638,203748,213715,203130,195359,182238,176450,182929
D244,自覚的聴力検査,160176010,簡易聴力検査（その他）（種目数にかかわらず一連につき）,40,464416,41943,39300,41654,41931,35112,36673,40130,40066,39682,34907,38331,34687
D244-2,補聴器適合検査,160170710,補聴器適合検査（１回目）,1300,21193,1751,1698,1788,2109,1614,1845,1933,1896,1772,1637,1561,1589
D244-2,補聴器適合検査,160170810,補聴器適合検査（２回目以降）,700,81407,6637,6111,6689,7294,6811,6880,7140,6685,7390,6663,6362,6745
D245,鼻腔通気度検査,160078850,鼻腔通気度検査,300,65110,5047,5376,5730,6003,5150,4782,5222,5335,5345,5940,5732,5448
D246,アコースティックオトスコープを用いた鼓膜音響反射率検査,160078550,アコースティックオトスコープを用いた鼓膜音響反射率検査,100,10410,932,964,972,1002,826,811,916,858,811,789,789,740
D247,他覚的聴力検査又は行動観察による聴力検査,160078910,鼓膜音響インピーダンス検査,290,2038,141,220,167,178,181,172,161,194,149,140,151,184
D247,他覚的聴力検査又は行動観察による聴力検査,160079010,チンパノメトリー,340,3812589,337870,337711,355145,353852,297750,309529,325928,318341,306498,293690,291479,284796
D247,他覚的聴力検査又は行動観察による聴力検査,160079110,耳小骨筋反射検査,450,82649,6816,7149,7302,7904,6941,6744,7044,6643,6533,6852,5993,6728
D247,他覚的聴力検査又は行動観察による聴力検査,160079210,遊戯聴力検査,450,82559,7078,6690,7476,7428,6365,6901,7234,6780,6828,6809,6391,6579
D247,他覚的聴力検査又は行動観察による聴力検査,160170910,耳音響放射（ＯＡＥ）検査（自発耳音響放射（ＳＯＡＥ））,100,2932,226,276,343,280,241,201,226,247,223,236,224,209
D247,他覚的聴力検査又は行動観察による聴力検査,160171010,耳音響放射（ＯＡＥ）検査（その他の場合）,300,93084,7789,8078,9245,9413,8180,7484,7868,7573,7260,6954,6334,6906
D248,耳管機能測定装置を用いた耳管機能測定,160152250,耳管機能測定装置を用いた耳管機能測定,450,67795,5288,5271,6295,7088,6424,6307,6199,5553,5309,4978,4486,4597
D249,蝸電図,160079310,蝸電図,750,262,25,25,31,26,23,24,16,21,20,14,17,20
D250,平衡機能検査,160079410,平衡機能検査（標準検査）（種目数にかかわらず一連につき）,20,3644868,308679,300695,321162,340073,285118,305484,322726,308337,302092,286148,279537,284817
D250,平衡機能検査,160079610,平衡機能検査（刺激又は負荷を加える特殊検査）（温度眼振検査）,120,27125,2229,2176,2334,2635,2210,2257,2430,2326,2320,2191,2007,2010
D250,平衡機能検査,160079710,平衡機能検査（刺激又は負荷を加える特殊検査）（視運動眼振検査）,120,42834,3841,3540,3818,4107,3158,3572,3729,3606,3442,3349,3311,3361
D250,平衡機能検査,160079810,平衡機能検査（刺激又は負荷を加える特殊検査）（回転眼振検査）,120,26297,2246,2255,2335,2539,2067,2223,2378,2241,2085,2122,1844,1962
D250,平衡機能検査,160079910,平衡機能検査（刺激又は負荷を加える特殊検査）（視標追跡検査）,120,110319,9421,9095,9761,10237,8239,9400,9508,9412,9273,9011,8338,8624
D250,平衡機能検査,160080010,平衡機能検査（刺激又は負荷を加える特殊検査）（迷路瘻孔症状検査）,120,4651,419,355,394,426,335,363,410,407,395,439,351,357
D250,平衡機能検査,160080110,平衡機能検査（電気眼振図（誘導数にかかわらず一連につき））（その他の場合）,260,43103,3702,3620,3856,4160,3184,3578,3853,3576,3546,3510,3165,3353
D250,平衡機能検査,160155910,重心動揺計,250,487709,40066,40553,43838,45331,36270,41599,43599,41285,39508,40051,37010,38599
D250,平衡機能検査,160171950,下肢加重検査,250,13309,1019,1062,1034,1224,1186,1170,1148,1168,1111,1135,1046,1006
D250,平衡機能検査,160172050,フォースプレート分析,250,1328,87,126,97,146,124,137,120,102,105,95,76,113
D250,平衡機能検査,160172150,動作分析検査,250,3557,334,356,278,318,305,241,290,292,310,265,263,305
D250,平衡機能検査,160179010,平衡機能検査（電気眼振図（誘導数にかかわらず一連につき））（皿電極により４誘導以上記録を行った場合）,400,12948,1079,1074,1124,1234,1035,1063,1159,1143,1100,973,1004,960
D250,平衡機能検査,160199110,平衡機能検査（頭位及び頭位変換眼振検査）（赤外線ＣＣＤカメラ等による場合）,300,1726251,142699,138083,149031,159931,133468,145278,153245,146750,145135,140169,134942,137520
D250,平衡機能検査,160199210,平衡機能検査（頭位及び頭位変換眼振検査）（その他の場合）,140,1123396,96823,91688,98515,105497,87920,94911,100089,95375,92930,87901,85227,86520
D251,音声言語医学的検査,160080210,喉頭ストロボスコピー,450,56612,5062,4732,5028,5685,4797,4795,4828,4778,4908,4412,3934,3653
D251,音声言語医学的検査,160080310,音響分析,450,26147,2284,2083,2273,2643,2236,2127,2278,2192,2188,2042,1934,1867
D251,音声言語医学的検査,160080410,音声機能検査,450,29450,2519,2373,2577,2923,2486,2468,2546,2514,2462,2311,2183,2088
D252,扁桃マッサージ法,160080510,扁桃マッサージ法,40,96,0,0,0,13,0,0,0,10,11,0,10,0
D253,嗅覚検査,160080610,基準嗅覚検査,450,20399,1647,1575,1799,1965,1780,1693,1799,1723,1739,1697,1539,1443
D253,嗅覚検査,160080710,静脈性嗅覚検査,45,49154,3897,4334,4797,5336,4347,4099,4081,3981,3869,3848,3528,3037
D254,電気味覚検査,160080810,電気味覚検査（一連につき）,300,17419,1467,1389,1492,1694,1510,1438,1475,1417,1361,1491,1313,1372
D254,電気味覚検査,160080950,味覚定量検査（濾紙ディスク法）,300,4108,369,322,365,383,385,360,391,303,320,332,288,290
D255,精密眼底検査,160081010,精密眼底検査（片側）,56,21680620,1876829,1845765,1918087,1966015,1766812,1792088,1821447,1816270,1840397,1636301,1686826,1713783
D255,精密眼底検査,160081130,精密眼底検査（両側）,112,61071605,5212508,5257833,5451819,5494820,5047040,5028919,5046505,5045293,5190275,4648312,4826233,4822048
D255-2,汎網膜硝子体検査（片側）,160171110,汎網膜硝子体検査（片側）,150,1308652,111311,107720,115421,115436,104338,110399,112958,112479,114021,104230,102038,98301
D256,眼底カメラ撮影,160081550,眼底カメラ撮影（蛍光眼底法の場合）,400,155894,13441,13390,13594,14727,12690,12531,13657,13155,12533,12456,11698,12022
D256,眼底カメラ撮影,160199310,眼底カメラ撮影（自発蛍光撮影法の場合）,510,254659,20223,19409,20829,21953,19550,20920,22349,23103,22857,21557,20816,21093
D256,眼底カメラ撮影,160203710,眼底カメラ撮影（アナログ撮影）,54,174556,15539,14721,16120,16458,14020,14396,14813,14622,14430,13306,13471,12660
D256,眼底カメラ撮影,160203810,眼底カメラ撮影（デジタル撮影）,58,4272776,353551,338052,368698,381164,339775,357720,366279,368093,373470,339536,343357,343081
D256-2,眼底三次元画像解析,160183310,眼底三次元画像解析,200,17546552,1442783,1392926,1495927,1536581,1389787,1470345,1507152,1513408,1532654,1435975,1413750,1415264
D256-3,光干渉断層血管撮影,160213310,光干渉断層血管撮影,400,397165,30364,30402,32393,33540,31295,32240,33941,34933,35892,34404,33522,34239
D257,細隙燈顕微鏡検査（前眼部及び後眼部）,160081610,細隙燈顕微鏡検査（前眼部及び後眼部）,112,22039469,1857610,1806962,1924662,1977869,1768650,1847190,1905841,1892786,1878440,1737228,1713499,1728732
D257,細隙燈顕微鏡検査（前眼部及び後眼部）,160146550,細隙燈顕微鏡検査（前眼部及び後眼部）後生体染色使用再検査,48,1704299,146423,140461,145996,149997,135117,140224,141145,144211,149451,135548,138593,137133
D258,網膜電位図（ＥＲＧ）,160081710,網膜電位図（ＥＲＧ）,230,108613,9317,9411,10081,9931,8903,9182,9598,9086,8078,8497,8440,8089
D258-2,網膜機能精密電気生理検査（多局所網膜電位図）,160187210,網膜機能精密電気生理検査（多局所網膜電位図）,500,3134,281,241,264,314,258,241,278,254,242,255,237,269
D259,精密視野検査,160081810,精密視野検査（片側）,38,254796,21253,19931,22020,22921,19637,21307,21619,21913,22001,20667,20802,20725
D259,精密視野検査,160081930,精密視野検査（両側）,76,369794,31042,29994,32342,32962,29086,30903,31448,31996,31456,29472,29649,29444
D260,量的視野検査,160082010,動的量的視野検査（片側）,195,405080,34737,33428,37794,38420,32412,33012,34231,33667,33614,31238,30777,31750
D260,量的視野検査,160082130,動的量的視野検査（両側）,390,504611,42775,41562,46548,47545,40762,41207,42647,42342,41382,39342,38493,40006
D260,量的視野検査,160082210,静的量的視野検査（片側）,290,11953229,996408,933972,1033763,1052004,927346,987446,1022819,1036552,1050240,962144,971041,979494
D261,屈折検査,160082530,屈折検査（散瞳剤又は調節麻痺剤の使用前後各１回）（６歳未満の場合）,138,60432,4594,4279,5576,5703,5129,4456,4955,6062,5411,4776,4792,4699
D261,屈折検査,160207910,屈折検査（６歳未満の場合）,69,548465,42439,47522,56784,57981,44556,40103,45489,50258,44879,37244,42157,39053
D261,屈折検査,160208010,屈折検査（１以外の場合）,69,22194425,1923864,2185907,2219598,2108325,1864898,1760497,1748012,1772704,1697412,1584296,1670169,1658743
D261,屈折検査,160213430,屈折検査（散瞳剤又は調節麻痺剤の使用前後各１回）（１以外の場合）,138,289404,27340,35120,36164,29936,32295,15754,17667,19415,20767,17671,15185,22090
D262,調節検査,160082610,調節検査,70,3536710,296759,310586,333728,333531,291694,301925,288710,292979,286021,268012,271525,261240
D262,調節検査,160082730,負荷調節検査,140,239252,20902,25562,26874,23993,22328,19093,16386,17765,17783,16022,15633,16911
D263,矯正視力検査,160082810,矯正視力検査（眼鏡処方箋の交付を行う場合）,69,3261251,291899,335693,351356,317332,302464,250560,233615,242817,246130,226392,213865,249128
D263,矯正視力検査,160179110,矯正視力検査（１以外の場合）,69,67074647,5677751,5741258,5983441,6030653,5515021,5528092,5577931,5578548,5717776,5136383,5287816,5299977
D263-2,コントラスト感度検査,160213510,コントラスト感度検査,207,222595,16096,15681,17337,19031,16573,18132,19857,19950,19542,18918,20621,20857
D264,精密眼圧測定,160082910,精密眼圧測定,82,77075394,6585210,6376694,6682713,6898166,6291893,6427392,6443035,6438479,6621423,5941528,6189901,6178960
D265,角膜曲率半径計測,160083150,角膜曲率半径計測,84,17550054,1499836,1727882,1743236,1652150,1457733,1375587,1381890,1407970,1347663,1276181,1347545,1332381
D265-2,角膜形状解析検査,160171210,角膜形状解析検査,105,201769,16396,16507,17600,18017,16420,16808,16968,16843,16684,16457,16392,16677
D266,光覚検査,160083210,光覚検査,42,2614,246,210,212,254,212,203,226,215,223,204,214,195
D267,色覚検査,160083450,色覚検査（アノマロスコープ）,70,6148,403,546,713,772,676,378,478,473,553,435,354,367
D267,色覚検査,160083550,色覚検査（色相配列検査を行った場合）,70,41638,2495,3794,5092,4809,4125,2296,3279,3623,4256,2843,2409,2617
D267,色覚検査,160083650,ランターンテスト,48,114,0,11,19,16,14,0,10,0,12,0,0,0
D267,色覚検査,160083750,定量的色盲表検査,48,9474,581,883,1146,1178,967,556,696,750,921,630,545,621
D267,色覚検査,160161810,色覚検査（１以外の場合）,48,41967,2819,4035,5053,4735,3928,2516,3339,3541,3882,2851,2594,2674
D268,眼筋機能精密検査及び輻輳検査,160083810,眼筋機能精密検査及び輻輳検査,48,1698426,142093,162051,169304,159343,154806,124599,127499,134277,139869,125522,123305,135758
D269,眼球突出度測定,160083950,眼球突出度測定,38,59672,4985,4798,5106,5205,4845,4866,5064,5168,5398,4943,4730,4564
D269-2,光学的眼軸長測定,160187310,光学的眼軸長測定,150,811342,63786,66017,68143,70489,61864,68390,73580,69881,62564,70399,69808,66421
D270-2,ロービジョン検査判断料,160199510,ロービジョン検査判断料,250,18794,1512,1472,1725,1813,1530,1575,1587,1552,1616,1464,1465,1483
D271,角膜知覚計検査,160084150,角膜知覚計検査,38,2919,284,221,247,260,228,202,241,257,283,248,237,211
D272,両眼視機能精密検査、立体視検査、網膜対応検査,160084210,両眼視機能精密検査,48,873712,74309,85705,90012,83585,81925,64064,62885,67285,71160,62342,61573,68867
D272,両眼視機能精密検査、立体視検査、網膜対応検査,160084350,立体視検査（三杆法、ステレオテスト法による）,48,704154,57824,66620,71322,66475,69719,48473,50833,54851,59094,50632,49320,58991
D272,両眼視機能精密検査、立体視検査、網膜対応検査,160084450,網膜対応検査（残像法、バゴリニ線條試験による）,48,181394,14585,14569,15999,17266,18685,13396,13362,14486,15941,13723,13285,16097
D273,細隙燈顕微鏡検査（前眼部）,160084510,細隙燈顕微鏡検査（前眼部）,48,73981484,6358013,6429231,6685147,6805213,6216862,6040872,5983769,5986788,6217591,5459121,5884057,5914820
D273,細隙燈顕微鏡検査（前眼部）,160084650,細隙燈顕微鏡検査（前眼部）後生体染色使用再検査,48,20662725,1778332,1722267,1788407,1846016,1670914,1695813,1681155,1720763,1811071,1597495,1698319,1652173
D274,前房隅角検査,160084710,前房隅角検査,38,441267,39217,35882,38185,40100,33728,35381,36885,38292,38198,35235,34853,35311
D274-2,前眼部三次元画像解析,160213610,前眼部三次元画像解析,265,133616,10823,10303,11373,12064,10202,11250,11802,11784,11498,10890,10799,10828
D275,圧迫隅角検査,160084810,圧迫隅角検査,76,31037,2846,2550,2811,2879,2339,2588,2636,2679,2617,2436,2280,2376
D275-2,前房水漏出検査,160213710,前房水漏出検査,149,22079,2095,1979,1989,2139,1868,1667,1842,1727,1742,1553,1722,1756
D276,網膜中心血管圧測定,160084910,網膜中心血管圧測定（簡単なもの）,42,2283,235,229,225,227,209,183,189,197,208,164,174,43
D276,網膜中心血管圧測定,160085010,網膜中心血管圧測定（複雑なもの）,100,16,0,0,0,0,0,0,0,0,0,0,0,0
D277,涙液分泌機能検査、涙管通水・通色素検査,160085210,涙液分泌機能検査,38,804018,68023,66123,69840,71355,64049,65319,64906,70012,72025,65218,65930,61218
D277,涙液分泌機能検査、涙管通水・通色素検査,160085350,涙管通水・通色素検査,38,689668,58090,58658,59989,62816,55202,57801,58739,59079,56813,55602,54769,52110
D277-2,涙道内視鏡検査,160213810,涙道内視鏡検査,640,6483,524,501,508,514,521,593,536,613,575,525,521,552
D278,眼球電位図（ＥＯＧ）,160119610,眼球電位図（ＥＯＧ）,260,247,26,17,18,28,20,25,17,19,27,17,15,18
D279,角膜内皮細胞顕微鏡検査,160148310,角膜内皮細胞顕微鏡検査,160,3842123,314693,308048,320795,340227,305076,315981,331510,328843,323597,313724,315830,323799
D280,レーザー前房蛋白細胞数検査,160143050,レーザー前房蛋白細胞数検査,160,680865,56959,54117,57894,61072,54787,55296,57171,57360,57249,54250,55813,58897
D281,瞳孔機能検査,160150750,瞳孔機能検査（電子瞳孔計使用）,160,4745,465,402,394,415,351,412,390,367,379,329,355,486
D282,中心フリッカー試験,160156210,中心フリッカー試験,38,197427,16623,16187,16408,17352,16137,16235,16918,16957,16938,16340,15525,15807
D282-2,行動観察による視力検査,160160610,ＰＬ（Ｐｒｅｆｅｒｅｎｔｉａｌ　Ｌｏｏｋｉｎｇ）法,100,4972,395,424,453,424,330,451,429,446,438,372,436,374
D282-2,行動観察による視力検査,160199610,乳幼児視力測定（テラーカード等によるもの）,60,29328,2448,2569,2650,2568,2027,2582,2515,2608,2425,2358,2370,2208
D282-3,コンタクトレンズ検査料,160208110,コンタクトレンズ検査料１,200,6468396,563039,522580,568532,579170,582616,598593,448454,493617,552483,468377,508734,582201
D282-3,コンタクトレンズ検査料,160208210,コンタクトレンズ検査料２,180,1045,100,89,88,75,78,86,75,114,123,77,63,77
D282-3,コンタクトレンズ検査料,160208310,コンタクトレンズ検査料３,56,5949871,515043,503200,544967,515090,540178,646383,378172,434571,503245,438679,447878,482465
D282-3,コンタクトレンズ検査料,160208410,コンタクトレンズ検査料４,50,353730,32318,34001,37055,35972,36601,35608,20191,23974,29604,23670,23862,20874
D282-4,ダーモスコピー,160179610,ダーモスコピー,72,1308232,104936,117720,122954,132461,117524,114229,105085,98788,94384,97456,97834,104861
D283,発達及び知能検査,160085410,発達及び知能検査（操作が容易なもの）,80,141444,12021,11718,12725,12936,11338,11874,12225,11547,11347,11627,10644,11442
D283,発達及び知能検査,160085510,発達及び知能検査（操作が複雑なもの）,280,115086,8873,9134,10864,11503,9254,9502,10445,9631,8742,8923,8988,9227
D283,発達及び知能検査,160199710,発達及び知能検査（操作と処理が極めて複雑なもの）,450,191198,14904,13755,15578,19344,19842,15422,16394,15540,15408,14306,14320,16385
D284,人格検査,160085610,人格検査（操作が容易なもの）,80,107417,8947,9136,9994,10387,8572,9410,9686,8916,8420,8181,7982,7786
D284,人格検査,160085710,人格検査（操作が複雑なもの）,280,265412,21927,22219,23346,24939,22521,22199,23284,22314,21749,20741,20061,20112
D284,人格検査,160085810,人格検査（操作と処理が極めて複雑なもの）,450,22327,1900,1806,2082,2137,1868,1892,1783,1828,1836,1681,1766,1748
D285,認知機能検査その他の心理検査,160085910,認知機能検査その他の心理検査（操作が容易なもの）,80,2359708,199446,195903,207806,216665,190378,198129,204116,192475,189325,190609,187177,187679
D285,認知機能検査その他の心理検査,160086010,認知機能検査その他の心理検査（操作が複雑なもの）,280,68125,5981,5685,5904,6298,5469,5513,5971,5669,5713,5392,5190,5340
D285,認知機能検査その他の心理検査,160086110,認知機能検査その他の心理検査（操作と処理が極めて複雑なもの）,450,159073,13304,12503,13455,14435,13223,12935,14081,13430,13168,12766,12547,13226
D286,肝及び腎のクリアランステスト,160086210,肝クリアランステスト,150,7397,635,568,628,660,625,600,619,595,591,667,555,654
D286,肝及び腎のクリアランステスト,160086310,腎クリアランステスト,150,596,30,22,49,107,66,49,41,39,42,31,38,82
D286-2,イヌリンクリアランス測定,160199810,イヌリンクリアランス測定,1280,127,11,12,0,12,0,12,19,17,0,0,0,0
D287,内分泌負荷試験,160086710,下垂体後葉負荷試験（一連として月１回）,1200,130,14,12,12,16,19,15,0,0,0,0,0,13
D287,内分泌負荷試験,160086810,甲状腺負荷試験（一連として月１回）,1200,347,21,28,38,19,43,38,35,30,25,22,24,24
D287,内分泌負荷試験,160086910,副甲状腺負荷試験（一連として月１回）,1200,54,0,0,0,0,0,0,0,0,0,0,0,0
D287,内分泌負荷試験,160087110,性腺負荷試験（一連として月１回）,1200,249,16,13,24,23,27,28,21,23,21,15,17,21
D287,内分泌負荷試験,160119710,下垂体前葉負荷試験成長ホルモン（ＧＨ）（一連として）,1200,15954,1442,1004,1280,1643,2202,1237,1348,1174,1145,1075,1003,1401
D287,内分泌負荷試験,160119810,下垂体前葉負荷試験ゴナドトロピン（ＬＨ及びＦＳＨ）（一連として月１回）,1600,15217,1263,1251,1413,1509,1443,1245,1304,1230,1097,1139,1193,1130
D287,内分泌負荷試験,160119910,下垂体前葉負荷試験甲状腺刺激ホルモン（ＴＳＨ）（一連として月１回）,1200,2299,198,165,217,237,255,177,201,199,201,131,146,172
D287,内分泌負荷試験,160120010,下垂体前葉負荷試験プロラクチン（ＰＲＬ）（一連として月１回）,1200,13492,1189,1110,1316,1330,1069,1089,1137,1056,959,947,1137,1153
D287,内分泌負荷試験,160120110,下垂体前葉負荷試験副腎皮質刺激ホルモン（ＡＣＴＨ）（一連として月１回）,1200,4776,358,315,375,418,479,406,418,386,396,405,383,437
D287,内分泌負荷試験,160120210,副腎皮質負荷試験鉱質コルチコイド（一連として月１回）,1200,17286,1253,1150,1252,1407,1327,1314,1480,1606,1614,1614,1614,1655
D287,内分泌負荷試験,160120310,副腎皮質負荷試験糖質コルチコイド（一連として月１回）,1200,8781,698,587,734,828,859,736,787,739,730,665,635,783
D288,糖負荷試験,160087210,常用負荷試験（血糖、尿糖検査を含む）,200,173894,13795,14310,14611,15691,15298,14352,15585,14490,14137,13780,13558,14287
D288,糖負荷試験,160087310,耐糖能精密検査（常用負荷試験及び血中インスリン測定又は常用負荷試験及び血中Ｃ－ペプチド測定）,900,118887,9370,8475,10005,11159,10540,10605,10903,10885,10260,9067,9009,8609
D288,糖負荷試験,160087450,乳糖服用耐糖試験（常用負荷試験）,200,1420,127,148,136,150,121,93,110,113,113,104,97,108
D288,糖負荷試験,160087550,乳糖服用耐糖試験（耐糖能精密検査）,900,306,30,24,25,31,37,35,24,29,22,13,16,20
D288,糖負荷試験,160087650,ブドウ糖等負荷血糖値等経時検査（常用負荷試験）,200,35303,2762,2817,2927,3171,3216,2926,3175,3068,2891,2635,2733,2982
D288,糖負荷試験,160087750,ブドウ糖等負荷血糖値等経時検査（耐糖能精密検査）,900,14514,1159,1065,1191,1384,1306,1285,1367,1278,1228,1061,1143,1047
D288,糖負荷試験,160179710,グルカゴン負荷試験,900,1453,135,146,130,118,104,106,137,133,117,120,108,99
D289,その他の機能テスト,160088010,胃液分泌刺激テスト,700,293,22,36,36,27,26,23,24,28,22,15,17,17
D289,その他の機能テスト,160088310,膵機能テスト（ＰＦＤテスト）,100,620,53,63,44,47,72,60,60,41,35,45,46,54
D289,その他の機能テスト,160088410,肝機能テスト（ＩＣＧ１回・２回法）,100,14431,1169,1169,1184,1380,1207,1118,1295,1143,1155,1244,1142,1225
D289,その他の機能テスト,160088750,ビリルビン負荷試験,100,38,0,0,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160088850,馬尿酸合成試験,100,32,0,0,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160088950,フィッシュバーグ,100,96,0,0,0,12,0,0,0,0,0,0,11,0
D289,その他の機能テスト,160089050,水利尿試験,100,77,10,10,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160089150,アジスカウント（Ａｄｄｉｓ尿沈渣定量検査）,100,0,0,0,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160089450,ヨードカリ試験,100,0,0,0,0,0,0,0,0,0,0,0,0,0
D289,その他の機能テスト,160144810,肝機能テスト（ＢＳＰ２回法）,100,75,0,0,0,0,0,0,0,0,15,10,0,0
D289,その他の機能テスト,160204550,インジゴカルミンを膀胱尿道ファイバースコピー又は膀胱尿道鏡検査に使用,100,68,0,0,0,0,0,0,0,0,12,0,0,0
D290,卵管通気・通水・通色素検査、ルビンテスト,160089610,卵管通気・通水・通色素検査,100,32632,2911,2603,3175,3253,2571,2909,2810,2657,2302,2140,2655,2646
D290,卵管通気・通水・通色素検査、ルビンテスト,160089750,ルビンテスト,100,638,47,48,51,71,48,52,62,56,47,52,50,54
D290-2,尿失禁定量テスト（パッドテスト）,160183410,尿失禁定量テスト（パッドテスト）,100,2478,238,255,215,228,184,171,201,181,221,207,195,182
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160089810,皮内反応検査（２１箇所以内の場合）（１箇所につき）,16,182243,17879,17877,15865,13681,10445,12086,15356,15120,12571,13624,18687,19052
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160089950,ヒナルゴンテスト（２１箇所以内の場合）（１箇所につき）,16,40,0,0,0,0,0,0,10,0,0,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160090050,鼻アレルギー誘発試験（２１箇所以内の場合）（１箇所につき）,16,3256,480,288,278,282,297,211,184,160,247,206,267,356
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160090250,過敏性転嫁検査（２１箇所以内の場合）（１箇所につき）,16,14,0,0,0,0,0,0,0,0,0,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160090350,薬物光線貼布試験（２１箇所以内の場合）（１箇所につき）,16,1399,145,158,119,72,39,68,147,238,146,92,87,88
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160090450,最小紅斑量（ＭＥＤ）測定（２１箇所以内の場合）（１箇所につき）,16,1422,143,154,146,171,134,82,138,80,89,72,85,128
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160179810,皮内反応検査（２２箇所以上の場合）（一連につき）,350,18497,1620,1820,1585,1189,672,1016,1847,1828,1594,1797,1610,1919
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160179910,ヒナルゴンテスト（２２箇所以上の場合）（一連につき）,350,36,0,0,0,0,0,0,0,0,0,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160180010,鼻アレルギー誘発試験（２２箇所以上の場合）（一連につき）,350,0,0,0,0,0,0,0,0,0,0,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160180110,過敏性転嫁検査（２２箇所以上の場合）（一連につき）,350,0,0,0,0,0,0,0,0,0,0,0,0,0
D291,皮内反応検査、ヒナルゴンテスト、鼻アレルギー誘発試験、過敏性転嫁検査、薬物光線貼布試験、最小紅斑量（ＭＥＤ）測定,160180210,薬物光線貼布試験（２２箇所以上の場合）（一連につき）,350,181,16,29,11,0,0,12,19,14,19,24,16,10
